"","log_depth","SST","SBT","SBS","SST_seasonality","SBT_seasonality","SBS_seasonality","mixed_layer","ice_days"
"1618",5.66647512984569,6.609813,4.4874873,35.072845,0.627511068907649,0.291341330026011,0.0024988376014334,28.802906,0
"1619",5.58383797972884,6.129172,4.2491508,35.059883,0.639464632140215,0.385294812615627,0.011529748665953,27.543194,0
"1620",5.48518851656303,4.809815,1.1363927,35.02538,0.859783444555545,0.177979125663024,0.00899433593130019,19.801239,0
"1621",5.72441449647173,5.204679,1.0179993,35.014973,0.802748835090208,0.221504535023559,0.0133332103733323,19.218794,0
"1622",5.80781892412514,5.930036,1.5013026,35.032837,0.965776065462783,0.182245949009266,0.00933309468539091,19.987541,0
"1623",5.38383484489321,5.433919,2.8399315,35.072224,0.849252039442204,0.203291339755859,0.0151441905667489,20.236158,0
"1624",5.29220960207148,5.7136173,3.6928499,35.07316,0.840135329204664,0.243100239997185,0.0108626818329673,23.74424,0
"1625",5.46556525935227,6.726629,4.2768054,35.0583,0.794908485565831,0.157361322466867,0.0074146467537269,29.002226,0
"1626",5.75200311159642,7.2796683,4.682654,35.078392,0.698479177391585,0.203088216303897,0.00277237314881191,35.35022,0
"1627",5.63808107319087,7.3579397,5.150066,35.069416,0.784306445272104,0.241407348054135,0.00293920963119197,33.512577,0
"1628",5.64738120940102,7.5428944,4.612214,34.975437,0.796548510367632,0.0937574926296848,0.0215768292896888,32.119225,0
"1629",5.59851351036298,6.8173757,4.302177,35.01673,0.899052800970398,0.172564108758831,0.0101420297556856,33.61738,0
"1630",5.60741546994244,6.6191864,3.9198809,35.010414,0.843966295644842,0.316982639759323,0.0139645581868329,29.862547,0
"1631",5.4288878926302,5.408214,2.972858,35.08377,1.03943600320639,0.210982337466397,0.00766512079165066,21.539143,0
"1632",5.5829943783244,5.769372,3.151443,35.066063,1.17309866835752,0.269571768788859,0.00787489926836278,20.785988,0
"1633",5.49945728372664,6.9649444,4.2964306,34.936638,0.909993577927274,0.2103497450365,0.019903035598322,27.062716,0
"1634",5.69212131350043,7.5958986,4.5424066,34.92566,0.805378370195888,0.0816900266519407,0.0147869277709891,37.200466,0
"1635",5.83297853328612,7.773773,4.5227313,34.974762,0.761760919387112,0.038913579425415,0.0146461483777894,36.31603,0
"1636",5.72987404321056,7.6846037,4.8994613,35.04419,0.868319445274802,0.168217295551179,0.045240495764098,28.604658,0
"1637",5.78288649574746,8.044017,4.6439137,34.939213,0.7959266970893,0.11840111244333,0.0401415941932069,37.3715,0
"1638",5.46793245365854,7.9592967,4.6177654,34.835625,0.843243950834928,0.0431863756514202,0.00953982323582357,34.039555,0
